,Position,Track Name,Artist,Streams,URL,date
94,95,異端なスター,Official HIGE DANdism,133537,https://open.spotify.com/track/6vtHQ7FcAXSOKSOeaBm5bc,2019-10-27
95,96,Stand Out Fit In,ONE OK ROCK,133084,https://open.spotify.com/track/4zXRMjTaeflesB3Ih4eHnJ,2019-10-27
96,97,Prayer X,King Gnu,132456,https://open.spotify.com/track/6FMelWDNGnYBva29R4d0tq,2019-10-27
97,98,Reboot,miwa,131590,https://open.spotify.com/track/5bTgpL0eRxUX8BLl0ZlGpL,2019-10-27
98,99,SWEET TWEET,Official HIGE DANdism,131240,https://open.spotify.com/track/0dKJGmhY4Hh40bOkPz9n6N,2019-10-27
99,100,ともに,WANIMA,130749,https://open.spotify.com/track/6FHgHDXiGnRfhrSok9xAz3,2019-10-27
100,101,秒針を噛む,ZUTOMAYO,128999,https://open.spotify.com/track/4HgsPAX3MmMgIT60hJ4W4U,2019-10-27
101,102,春愁,Mrs. GREEN APPLE,128186,https://open.spotify.com/track/5SHguvOUbyPTINNjCvRo8K,2019-10-27
102,103,GONG,WANIMA,127144,https://open.spotify.com/track/4TFUsim1NVJGvQjE2Ppeno,2019-10-27
103,104,アイデア,Gen Hoshino,125233,https://open.spotify.com/track/7jgqNMnqAT9FghC1uSYTFF,2019-10-27
104,105,My Boo,Shota Shimizu,124890,https://open.spotify.com/track/2gasr6aemUqZIBBN05EO03,2019-10-27
105,106,Lovers,sumika,124885,https://open.spotify.com/track/514NkzAPoEgYZyI8mzEbla,2019-10-27
106,107,Lights Up,Harry Styles,124039,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63,2019-10-27
107,108,FANCY,TWICE,121084,https://open.spotify.com/track/2FXd6kKCtBIc6UfN1gH1pA,2019-10-27
108,109,2002,Anne-Marie,120988,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019-10-27
109,110,Follow God,Kanye West,120937,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h,2019-10-27
110,111,FIRE GROUND,Official HIGE DANdism,120694,https://open.spotify.com/track/68wBvZVbf4w9mWgnGBpt4R,2019-10-27
111,112,If I Can't Have You,Shawn Mendes,119609,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,2019-10-27
112,113,Rowan,Official HIGE DANdism,118673,https://open.spotify.com/track/2xD9nEfXbHxa5nVXQjHb33,2019-10-27
113,114,Kataomoi,Aimer,118408,https://open.spotify.com/track/6g93YtKKHU2H1qIqhLIL0Y,2019-10-27
114,115,何度でも,DREAMS COME TRUE,117410,https://open.spotify.com/track/6Qq8UOS6QzeSYFUVXC5wEB,2019-10-27
115,116,満月の夜なら,Aimyon,116964,https://open.spotify.com/track/7DW5Dro8AHE7x19COl26E3,2019-10-27
116,117,Lights,BTS,116824,https://open.spotify.com/track/44vXWYTcdrejrIQZEoHzl8,2019-10-27
117,118,Liar,Camila Cabello,114697,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM,2019-10-27
118,119,How Do You Sleep?,Sam Smith,114402,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019-10-27
119,120,シグナル,WANIMA,114233,https://open.spotify.com/track/4Ybp3UvVXvraRNwOCWnrNq,2019-10-27
120,121,Boy With Luv (feat. Halsey),BTS,112178,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2019-10-27
121,122,Takeaway (feat. Lennon Stella),The Chainsmokers,111614,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe,2019-10-27
122,123,Graveyard,Halsey,109746,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2,2019-10-27
123,124,恋の前ならえ,Official HIGE DANdism,109654,https://open.spotify.com/track/6PXk100Wk2eFS94uoS0Umj,2019-10-27
124,125,だから僕は音楽を辞めた,ヨルシカ,108745,https://open.spotify.com/track/5j7ixaLeGTGSv4DzKs0pCM,2019-10-27
125,126,最後の恋煩い,Official HIGE DANdism,107727,https://open.spotify.com/track/2oLFvIUF0qfyLybZwQOPUe,2019-10-27
126,127,光榮之橋,Yuzu,107600,https://open.spotify.com/track/5KaplUYIDvsFe69z7UArVt,2019-10-27
127,128,Sorrows,King Gnu,107411,https://open.spotify.com/track/74Cc2tYo3flxhnCHl2Ggra,2019-10-27
128,129,HIGHEST IN THE ROOM,Travis Scott,106718,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2019-10-27
129,130,空も飛べるはず,SPITZ,106362,https://open.spotify.com/track/3P2aSkjcbUYbcYr13EFE8n,2019-10-27
130,131,AM11:00,HY,106233,https://open.spotify.com/track/6YcvfXy4wTvjaIniIBuh30,2019-10-27
131,132,Change,ONE OK ROCK,105608,https://open.spotify.com/track/0BOHIMI5EvhGuZSkWLwxIP,2019-10-27
132,133,恋,Gen Hoshino,105586,https://open.spotify.com/track/1flvuaMS27JxpEBL0u2cWc,2019-10-27
133,134,U.S.A.,DA PUMP,105510,https://open.spotify.com/track/5HXCP7b8k64WdZ1G0Bbc13,2019-10-27
134,135,I LOVE YOU,Chris Hart,105489,https://open.spotify.com/track/0mf82mK5aeZm4vN9HM2InQ,2019-10-27
135,136,祈り花,HIRAIDAI,104555,https://open.spotify.com/track/5G24eB35Ucu4A8MPKLNV9B,2019-10-27
136,137,ラストソング,Official HIGE DANdism,104497,https://open.spotify.com/track/7sqoUXFIrcdyDtTjdekx8P,2019-10-27
137,138,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,101594,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN,2019-10-27
138,139,Mitakotomonaikeshiki,Masaki Suda,101446,https://open.spotify.com/track/7ejMg5qYeZbikO3a4u3kZ2,2019-10-27
139,140,Someone You Loved,Lewis Capaldi,100887,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019-10-27
140,141,100万回の「I love you」,Rake,100846,https://open.spotify.com/track/082OJUNr9ZO4cApGqYouUx,2019-10-27
141,142,The Beginning,ONE OK ROCK,100256,https://open.spotify.com/track/4f3nDjgqXurMryYBSp0TZD,2019-10-27
142,143,ROB THE FRONTIER,UVERworld,100187,https://open.spotify.com/track/7ou5Oj4lZUKhtGxoJZg9pE,2019-10-27
143,144,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,99889,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,2019-10-27
144,145,Koiwazurai,Aimer,99439,https://open.spotify.com/track/5v2xgL8y4XI0hi50cU574j,2019-10-27
145,146,The hole,King Gnu,99042,https://open.spotify.com/track/6aPDcQqxHILkKLqDdtIKu7,2019-10-27
146,147,全力少年,Sukima Switch,98657,https://open.spotify.com/track/3Ztjw8utVpcrzms1RrsJvR,2019-10-27
147,148,Teeth,5 Seconds of Summer,97981,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6,2019-10-27
148,149,生きていたんだよな,Aimyon,96972,https://open.spotify.com/track/69jrtjVjyzRyPCDg0dHYCX,2019-10-27
149,150,Tell Me Baby,Official HIGE DANdism,96845,https://open.spotify.com/track/5yeXw1L7CqKXkHaJ0W4RrT,2019-10-27
150,151,Kimi Ga Suki,Shota Shimizu,96784,https://open.spotify.com/track/5Bg0HkfaRYRx8A7tMrjT9Z,2019-10-27
151,152,あゝオオサカdreamin'night,ヒプノシスマイク -D.R.B- (どついたれ本舗),96375,https://open.spotify.com/track/1Iyxp6vMuJ4mqwColjXE6O,2019-10-27
152,153,忘れられないの,Sakanaction,95616,https://open.spotify.com/track/7a3LbQFgp7NCuNcGlTgSsN,2019-10-27
153,154,Kaerimichiwa Toomawarishitakunaru,Nogizaka46,95521,https://open.spotify.com/track/08XBLK5BlN5ZBLukMO49jy,2019-10-27
154,155,3月9日,Ryota Fujimaki,95236,https://open.spotify.com/track/2U0RKuknHTQPIuKw2gDTHI,2019-10-27
155,156,In the Stars (feat. Kiiara),ONE OK ROCK,95217,https://open.spotify.com/track/3VESewT7ERH2wtE5OyuKWH,2019-10-27
156,157,Closer,The Chainsmokers,94988,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2019-10-27
157,158,Trampoline (with ZAYN),SHAED,94155,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k,2019-10-27
158,159,Monster,ARASHI,93459,https://open.spotify.com/track/6aYCO3qYd6taB6Tj2kpcWA,2019-10-27
159,160,Flash!!!,King Gnu,93233,https://open.spotify.com/track/7a7rtAGLudCpQnaKp4zgwG,2019-10-27
160,161,アゲイン,WANIMA,92867,https://open.spotify.com/track/1TdYXsTtYbud0IieSW5wbh,2019-10-27
161,162,SUN,Gen Hoshino,92800,https://open.spotify.com/track/1DOZa2VoazIiDjGYlUQTlW,2019-10-27
162,163,Easy,Camila Cabello,92666,https://open.spotify.com/track/46D0hYb1B7qiU33VtXt21W,2019-10-27
163,164,三日月,ayaka,92628,https://open.spotify.com/track/5SDVaYU4nfaIV0rNSlWSCa,2019-10-27
164,165,りんどう,WANIMA,92095,https://open.spotify.com/track/3jAjSQXOTgQDHjRtlvW6P6,2019-10-27
165,166,勘冴えて悔しいわ,ZUTOMAYO,92031,https://open.spotify.com/track/7zbfS30vKiHU8oBs6Wi1Qp,2019-10-27
166,167,YES or YES,TWICE,91966,https://open.spotify.com/track/184XtKkzoAl83quIarUAJP,2019-10-27
167,168,Silent Majority,Keyakizaka46,91749,https://open.spotify.com/track/7b7U8EnH4gB3a9qphGYVoj,2019-10-27
168,169,It's a small world,King Gnu,90602,https://open.spotify.com/track/1JvRvRDp7JfqUWvjdpLOci,2019-10-27
169,170,どんなときも。,Noriyuki Makihara,89793,https://open.spotify.com/track/4feDzcxtXRU8clyOluco5Y,2019-10-27
170,171,Happiness,ARASHI,89341,https://open.spotify.com/track/23Io5a1qzD1shK07SgPKB3,2019-10-27
171,172,Good Thing (with Kehlani),Zedd,88921,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU,2019-10-27
172,173,心に穴が空いた,ヨルシカ,88771,https://open.spotify.com/track/0fFPF89LHrD2ziMbeLSxXy,2019-10-27
173,174,足音 ~Be Strong,Mr.Children,88236,https://open.spotify.com/track/1NKf7YQ4jsRc5zCPzqbexT,2019-10-27
174,175,Hana,ORANGE RANGE,87905,https://open.spotify.com/track/6DE61O4fNPiBAQWzldBnbv,2019-10-27
175,176,旅は道連れ,Official HIGE DANdism,87892,https://open.spotify.com/track/4vrCxIPGj6nUdvm1zsiKxO,2019-10-27
176,177,夏のどこかへ,WANIMA,87343,https://open.spotify.com/track/7vBt0nLQ1uPurkqiW7Pibs,2019-10-27
177,178,栞,Creep Hyp,86982,https://open.spotify.com/track/2Bsg6EfrmEx0x0eC8v4vuG,2019-10-27
178,179,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,86898,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45,2019-10-27
179,180,Trigger,Major Lazer,86601,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif,2019-10-27
180,181,ファンファーレ,sumika,86585,https://open.spotify.com/track/2OCtw3vaD0urZuYOeuNw4V,2019-10-27
181,182,Orphans,Coldplay,86561,https://open.spotify.com/track/6muOWhMh7Tf0UFUtMDBhUR,2019-10-27
182,183,シャルル,balloon,86008,https://open.spotify.com/track/54ezuGQj5s0ot4J7ktWb2h,2019-10-27
183,184,SWAG & PRIDE,THE RAMPAGE from EXILE TRIBE,85888,https://open.spotify.com/track/3HWtMfBo01K7PWYGnubYw3,2019-10-27
184,185,Travelers,Official HIGE DANdism,85701,https://open.spotify.com/track/5rNgDrwH6xcPOux2Y4jrkm,2019-10-27
185,186,いいんですか?,RADWIMPS,85692,https://open.spotify.com/track/2YtGffDs1z9VOZRLW1Iv5J,2019-10-27
186,187,見っけ,SPITZ,85457,https://open.spotify.com/track/5JTifhhY3xVMClctpOSpDo,2019-10-27
187,188,Pop Virus,Gen Hoshino,84504,https://open.spotify.com/track/4hQ5tBCwPRkzhFB424U63U,2019-10-27
188,189,LADY,Official HIGE DANdism,84180,https://open.spotify.com/track/3SvfMMAkNKJWwvTPQEvAto,2019-10-27
189,190,Slow & Easy,HIRAIDAI,84136,https://open.spotify.com/track/4b5oBON2DgamONUxvP4JyQ,2019-10-27
190,191,StaRt,Mrs. GREEN APPLE,83856,https://open.spotify.com/track/0OyjinjxQAJM1UV3WgqRYe,2019-10-27
191,192,Stay,Zedd,83236,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo,2019-10-27
192,193,NAO,HY,83132,https://open.spotify.com/track/2PeCrMLUayMPZnLZPkJxOJ,2019-10-27
193,194,恋におちたら,Crystal Kay,83103,https://open.spotify.com/track/4vKqFdyIEKkbXdAdGESLJq,2019-10-27
194,195,Sugar,Maroon 5,82189,https://open.spotify.com/track/0ljEFYEFuqspdPCWn75FPP,2019-10-27
195,196,ヒーロー,FUNKY MONKEY BABYS,82066,https://open.spotify.com/track/5iSNxrAoctBnFfyz8J9bDO,2019-10-27
196,197,Beautiful Journey,HIRAIDAI,82057,https://open.spotify.com/track/3LPLfXuotB7yfXxK25YC7T,2019-10-27
197,198,にじいろ,ayaka,81991,https://open.spotify.com/track/3JrxNi0sQ1Lnx8eGonp3Ma,2019-10-27
198,199,What is Love?,TWICE,81953,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX,2019-10-27
199,200,まっしろ,Vickeblanka,81767,https://open.spotify.com/track/2PwOOgg8PavBNIWsPLIkr3,2019-10-27
0,1,Pretender,Official HIGE DANdism,1017502,https://open.spotify.com/track/58dxGXavrcagRqA58fNB0Z,2019-11-03
1,2,宿命,Official HIGE DANdism,785779,https://open.spotify.com/track/2yozZfRYHP7Elsymghu5t3,2019-11-03
2,3,イエスタデイ,Official HIGE DANdism,675434,https://open.spotify.com/track/3S3DDZrPOYTirleXRyHnNM,2019-11-03
3,4,ノーダウト,Official HIGE DANdism,585646,https://open.spotify.com/track/5DMEvbg3gUmiR5HIBWdveV,2019-11-03
4,5,Hakujitsu,King Gnu,577441,https://open.spotify.com/track/0mNO3xUzjsI17GXO1DRFCH,2019-11-03
5,6,マリーゴールド,Aimyon,551383,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,2019-11-03
6,7,Turning Up,ARASHI,514918,https://open.spotify.com/track/4zdQmfTLWgGd5mAX4MUIaX,2019-11-03
7,8,Machigaisagashi,Masaki Suda,474338,https://open.spotify.com/track/4Jj31lihp5Nvdi4lFRjrqc,2019-11-03
8,9,115万キロのフィルム,Official HIGE DANdism,444797,https://open.spotify.com/track/278JqkBGkjDovOYAwE8TW7,2019-11-03
9,10,高嶺の花子さん,back number,403459,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l,2019-11-03
10,11,Stand By You,Official HIGE DANdism,382229,https://open.spotify.com/track/7MhJmtlNl6R0oppdG59CaI,2019-11-03
11,12,君はロックを聴かない,Aimyon,365574,https://open.spotify.com/track/59eluCMn0XbOWqeWQ91FTM,2019-11-03
12,13,Sayonara Elegy,Masaki Suda,345773,https://open.spotify.com/track/0QKmcZNAST4GytJYmkN05D,2019-11-03
13,14,Umbrella,King Gnu,322205,https://open.spotify.com/track/1NkiR42rILTQYYEGs7izYv,2019-11-03
14,15,ハルノヒ,Aimyon,319097,https://open.spotify.com/track/7GYGVDPbi0zQUBIkuOPAY0,2019-11-03
15,16,今夜このまま,Aimyon,305929,https://open.spotify.com/track/6kKvmT4i0Dercz6f3kftg3,2019-11-03
16,17,青と夏,Mrs. GREEN APPLE,305228,https://open.spotify.com/track/5BC6kr6etk2Y9J62AyI4i3,2019-11-03
17,18,HANABI,Mr.Children,300746,https://open.spotify.com/track/77lmDcPPyY6kK907gdgC6i,2019-11-03
18,19,空の青さを知る人よ,Aimyon,297275,https://open.spotify.com/track/3u0e8pyoVc7l2u3T5thohY,2019-11-03
19,20,Love so Sweet,ARASHI,295889,https://open.spotify.com/track/10G6iBGzoMi9qXgDV9qyBy,2019-11-03
20,21,Hikoutei,King Gnu,295482,https://open.spotify.com/track/68KMKHen3fHDgD8z1aBWCK,2019-11-03
21,22,クリスマスソング,back number,294938,https://open.spotify.com/track/5P8ZvBQoCrujjNcLAxO3Su,2019-11-03
22,23,ただ君に晴れ,ヨルシカ,285545,https://open.spotify.com/track/3wJHCry960drNlAUGrJLmz,2019-11-03
23,24,366日,HY,276031,https://open.spotify.com/track/22aZD7yaGYfhgCYazL4nbc,2019-11-03
24,25,小さな恋のうた,MONGOL800,267008,https://open.spotify.com/track/7swIKcU4tFRk4iFJpi12Fg,2019-11-03
25,26,ハッピーエンド,back number,266355,https://open.spotify.com/track/0ssEfLe9aqPhMmLXKqBw6J,2019-11-03
26,27,ワタリドリ,[Alexandros],254399,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,2019-11-03
27,28,Happiness,ARASHI,253171,https://open.spotify.com/track/0Ns63lt28epRgED3Tnhmth,2019-11-03
28,29,愛をこめて花束を,Superfly,253094,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ,2019-11-03
29,30,Wherever you are,ONE OK ROCK,239887,https://open.spotify.com/track/7a7EIFzJLd7lcDRgThMQgm,2019-11-03
30,31,ひまわりの約束,Motohiro Hata,239757,https://open.spotify.com/track/45jGOHwYKgsRYbAJ8DR61d,2019-11-03
31,32,打上花火,DAOKO×米津玄師,239335,https://open.spotify.com/track/4IouQaO9GkaHC7AtMErdSa,2019-11-03
32,33,ロマンチシズム,Mrs. GREEN APPLE,238617,https://open.spotify.com/track/0JcI7OdALbpSFkyKoufRYs,2019-11-03
33,34,Memories,Maroon 5,236433,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2019-11-03
34,35,愛唄,GReeeeN,235070,https://open.spotify.com/track/7iXHLtPosbHvglVSJ4rxLq,2019-11-03
35,36,Paprika,Foorin,233946,https://open.spotify.com/track/0bdYJCO9clK9ew61Z7GqMf,2019-11-03
36,37,Monster,ARASHI,221929,https://open.spotify.com/track/7jqRTdBUqNhJaI0fKdOClO,2019-11-03
37,38,奏(かなで),Sukima Switch,221692,https://open.spotify.com/track/5RbMlPFL4gVyEHW2lEOuzG,2019-11-03
38,39,Lose You To Love Me,Selena Gomez,221372,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,2019-11-03
39,40,トリコ,Nissy,220523,https://open.spotify.com/track/7H5uStZMOGpcVw7eW0eyTi,2019-11-03
40,41,点描の唄,Mrs. GREEN APPLE,220384,https://open.spotify.com/track/1sIIlVrnPhrvmTrHtzM7tV,2019-11-03
41,42,インフェルノ,Mrs. GREEN APPLE,219534,https://open.spotify.com/track/2vOAHp8PBBFYqvQUWSoITY,2019-11-03
42,43,愛を伝えたいだとか,Aimyon,212618,https://open.spotify.com/track/0N8Xztr4pBHJ7V0moJWhbO,2019-11-03
43,44,A・RA・SHI,ARASHI,212449,https://open.spotify.com/track/3hdd3WJLagemc3ynu6LyKE,2019-11-03
44,45,"10,000 Hours (with Justin Bieber)",Dan + Shay,210193,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2019-11-03
45,46,新宝島,Sakanaction,209771,https://open.spotify.com/track/6ODZT1FGTE2q4two05giS1,2019-11-03
46,47,チェリー,SPITZ,207690,https://open.spotify.com/track/1ihCiJaXRl4f6Sy4LJov5z,2019-11-03
47,48,Shape of You,Ed Sheeran,201845,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019-11-03
48,49,Truth,ARASHI,197712,https://open.spotify.com/track/6TWPTr6DdDpjkf9wYkHz8v,2019-11-03
49,50,鱗(うろこ),Motohiro Hata,197195,https://open.spotify.com/track/4IubwxgmXeZtDtYjTaT9gN,2019-11-03
50,51,Feel Special,TWICE,190516,https://open.spotify.com/track/14rWuS6yllHOdfZ8sZsZUj,2019-11-03
51,52,Walking with you,Novelbright,188708,https://open.spotify.com/track/7tGDXCPLpAScEwmqab9YZd,2019-11-03
52,53,あゝオオサカdreamin'night,ヒプノシスマイク -D.R.B- (どついたれ本舗),187869,https://open.spotify.com/track/1Iyxp6vMuJ4mqwColjXE6O,2019-11-03
53,54,バッドフォーミー,Official HIGE DANdism,185046,https://open.spotify.com/track/6rH3dc5bGzqrJv6ZARFfJX,2019-11-03
54,55,Don't Start Now,Dua Lipa,178265,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2019-11-03
55,56,ロビンソン,SPITZ,177612,https://open.spotify.com/track/0sVnyL71jTOuMt9TZ59bws,2019-11-03
56,57,貴方解剖純愛歌〜死ね〜,Aimyon,175976,https://open.spotify.com/track/2H3bOGOE50qEo5wAYoJiwL,2019-11-03
57,58,楓,SPITZ,175156,https://open.spotify.com/track/0b7IBgZjedM53ufZV4f4CL,2019-11-03
58,59,Gurenge,LiSA,172140,https://open.spotify.com/track/23DbzwNJSLo7nkSWjODMvY,2019-11-03
59,60,bad guy,Billie Eilish,168909,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-11-03
60,61,丸ノ内サディスティック,Sheena Ringo,164043,https://open.spotify.com/track/1mWN1USPKg632qQXG9sfDL,2019-11-03
61,62,Never Grow Up,CHANMINA,163203,https://open.spotify.com/track/5aDgM8rYPT15CqjkN1EIKq,2019-11-03
62,63,君に届け,flumpool,163115,https://open.spotify.com/track/0kA7SWxWPYqSyIbMl51X5b,2019-11-03
63,64,Beautiful People (feat. Khalid),Ed Sheeran,162109,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019-11-03
64,65,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,161683,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,2019-11-03
65,66,ヒロイン,back number,158314,https://open.spotify.com/track/3hBAYbAECEix9raaTq8S3H,2019-11-03
66,67,花束,back number,158234,https://open.spotify.com/track/3QIAwtEEDOrv0g5NKCGrXZ,2019-11-03
67,68,Kill This Love,BLACKPINK,157911,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,2019-11-03
68,69,さらしもの (feat. PUNPEE),Gen Hoshino,156656,https://open.spotify.com/track/0LXJ38MncJmqqVdeUhDIZv,2019-11-03
69,70,I Don't Care (with Justin Bieber),Ed Sheeran,156142,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-11-03
70,71,Brave,ARASHI,154139,https://open.spotify.com/track/5djCaAAifB1DmhcDkK7UKm,2019-11-03
71,72,Dance Monkey,Tones And I,154019,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019-11-03
72,73,One Love,ARASHI,153776,https://open.spotify.com/track/3r6Am8NvUDbuS2Yqv76ivi,2019-11-03
73,74,Amazing,Official HIGE DANdism,153086,https://open.spotify.com/track/1eYWPiHNH5xpZMZ4z6BlyZ,2019-11-03
74,75,Ainokatachi (feat. HIDE (GReeeeN)),MISIA,152062,https://open.spotify.com/track/76flsS3UnNr7UQIz6JmVT3,2019-11-03
75,76,恋音と雨空,AAA,151723,https://open.spotify.com/track/46gSY0U7ZZCmd7EuJuo15N,2019-11-03
76,77,Rat-tat-tat,J Soul Brothers III from EXILE TRIBE,151321,https://open.spotify.com/track/1vtxgfTp6CDMobV5Fc15FF,2019-11-03
77,78,真夏の夜の匂いがする,Aimyon,151173,https://open.spotify.com/track/34s49nvRfQy1kzx7DBqVRC,2019-11-03
78,79,Wasted Nights,ONE OK ROCK,149892,https://open.spotify.com/track/39LyUQIy7idLxPdsjyZsxe,2019-11-03
79,80,Story,AI,148338,https://open.spotify.com/track/0V2axJ946WH1vt9t5SGMLV,2019-11-03
80,81,Señorita,Shawn Mendes,148089,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-11-03
81,82,No Regret,wacci,148064,https://open.spotify.com/track/5TIMNeqGc26Ohw0yfcAfGB,2019-11-03
82,83,僕のこと,Mrs. GREEN APPLE,148063,https://open.spotify.com/track/0tnhoHUrHfcLi9hPknUFZ4,2019-11-03
83,84,天体観測,BUMP OF CHICKEN,147406,https://open.spotify.com/track/3hRRYgBeunE3PTmnzATTS0,2019-11-03
84,85,優しいあの子,SPITZ,145385,https://open.spotify.com/track/29RAzfejW1O69okBQXibca,2019-11-03
85,86,WanteD! WanteD!,Mrs. GREEN APPLE,145095,https://open.spotify.com/track/7M3TZDUNvaNBo0qtWVaZif,2019-11-03
86,87,Slumberland,King Gnu,144344,https://open.spotify.com/track/1Q5l8ZfVn6kYwLJkGrBwZP,2019-11-03
87,88,Kimiga Kureta Natsu,Leo Ieiri,143634,https://open.spotify.com/track/4bK6qPvD4xB8npRkZa1a55,2019-11-03
88,89,Circles,Post Malone,142610,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019-11-03
89,90,キセキ,GReeeeN,142234,https://open.spotify.com/track/7ztdl6cnbJgHRdMkKldkts,2019-11-03
90,91,明日も,SHISHAMO,141700,https://open.spotify.com/track/2GICOigS4ByugDisRegs3M,2019-11-03
91,92,us,milet,141454,https://open.spotify.com/track/7kPN6Q2Ri2xhCBVTxAlR8v,2019-11-03
92,93,Make It Right (feat. Lauv),BTS,140867,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH,2019-11-03
93,94,hot girl bummer,blackbear,139826,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2019-11-03
94,95,モス,Sakanaction,139165,https://open.spotify.com/track/4FdpXwtpJfRltvFuTcpNL6,2019-11-03
95,96,CHEERS,Mrs. GREEN APPLE,138421,https://open.spotify.com/track/3VfcTMAgdty9VYOgeuyqiN,2019-11-03
96,97,Hikarie,miwa,137832,https://open.spotify.com/track/7mlHSPccMPEiGYxWUqEURC,2019-11-03
97,98,Guts!,ARASHI,136495,https://open.spotify.com/track/384jVNcJAiC2XGPMRnZj1H,2019-11-03
98,99,Vinyl,King Gnu,133874,https://open.spotify.com/track/2zbWCme3Dvp8071b4R4nkY,2019-11-03
99,100,Lovers,sumika,133565,https://open.spotify.com/track/514NkzAPoEgYZyI8mzEbla,2019-11-03
100,101,Look At Her Now,Selena Gomez,132374,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m,2019-11-03
101,102,Stand Out Fit In,ONE OK ROCK,131896,https://open.spotify.com/track/4zXRMjTaeflesB3Ih4eHnJ,2019-11-03
102,103,ESCAPADE,Official HIGE DANdism,131137,https://open.spotify.com/track/2IPqNqkVIs2BHdwNys44lY,2019-11-03
103,104,春愁,Mrs. GREEN APPLE,130780,https://open.spotify.com/track/5SHguvOUbyPTINNjCvRo8K,2019-11-03
104,105,異端なスター,Official HIGE DANdism,129965,https://open.spotify.com/track/6vtHQ7FcAXSOKSOeaBm5bc,2019-11-03
105,106,公然の秘密,Sheena Ringo,128859,https://open.spotify.com/track/6DImnGF8N6n8pcjTzlSq8P,2019-11-03
106,107,My Boo,Shota Shimizu,128359,https://open.spotify.com/track/2gasr6aemUqZIBBN05EO03,2019-11-03
107,108,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,128266,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,2019-11-03
108,109,SWEET TWEET,Official HIGE DANdism,127868,https://open.spotify.com/track/0dKJGmhY4Hh40bOkPz9n6N,2019-11-03
109,110,Fake & True,TWICE,127559,https://open.spotify.com/track/2sKWWJ5ee3EnKBztzxPpMH,2019-11-03
110,111,ハゼ馳せる果てるまで,ZUTOMAYO,127234,https://open.spotify.com/track/2wrSQcRHBksoXNMn4lZNfv,2019-11-03
111,112,秒針を噛む,ZUTOMAYO,126582,https://open.spotify.com/track/4HgsPAX3MmMgIT60hJ4W4U,2019-11-03
112,113,ともに,WANIMA,126317,https://open.spotify.com/track/6FHgHDXiGnRfhrSok9xAz3,2019-11-03
